id_mgn,latitude,longitude,site_id,snow_depth
10673,80.1813117,-86.7480634,1,0.121
10674,80.1813283,-86.7480983,1,0.171
10675,80.1813567,-86.748095,1,0.261
10676,80.1813767,-86.7481017,1,0.31
10677,80.1813917,-86.7481267,1,0.212
10678,80.181415,-86.74812,1,0.105
10679,80.181435,-86.748115,1,0.115
10680,80.181465,-86.7481134,1,0.122
10681,80.1814833,-86.748135,1,0.112
10682,80.1815083,-86.7481634,1,0.126
10683,80.181525,-86.7481534,1,0.149
10684,80.1815567,-86.7481667,1,0.134
10685,80.18158,-86.7481833,1,0.189
10686,80.1815983,-86.7482034,1,0.203
10687,80.1816233,-86.7481966,1,0.161
10688,80.181645,-86.7482117,1,0.177
10689,80.1816717,-86.748175,1,0.237
10690,80.1816883,-86.7482034,1,0.241
10691,80.18171,-86.748195,1,0.204
10692,80.1817283,-86.7482083,1,0.251
10693,80.1817533,-86.7482066,1,0.199
10694,80.1817817,-86.7481766,1,0.173
10695,80.181805,-86.74819,1,0.23
10696,80.1818233,-86.7482233,1,0.205
10697,80.1818417,-86.748215,1,0.098
10698,80.1818633,-86.7482216,1,0.101
10699,80.1818867,-86.748265,1,0.151
10700,80.1819083,-86.7482666,1,0.248
10701,80.1819283,-86.7482401,1,0.308
10702,80.1819517,-86.74822,1,0.308
10703,80.1819717,-86.74822,1,0.286
10704,80.18199,-86.7482434,1,0.11
10705,80.1820117,-86.74822,1,0.095
10706,80.1820367,-86.7482083,1,0.216
10707,80.1820433,-86.7482216,1,0.226
10708,80.1820767,-86.748195,1,0.3
10709,80.1820983,-86.74819,1,0.588
10710,80.182105,-86.7482117,1,0.622
10711,80.1821233,-86.748185,1,0.637
10712,80.1821367,-86.7482034,1,0.644
10713,80.1821467,-86.7481683,1,0.594
10714,80.1821667,-86.748205,1,0.544
10715,80.182175,-86.74821,1,0.387
10716,80.1821967,-86.7482517,1,0.814
10717,80.18221,-86.7482083,1,0.869
10718,80.1822167,-86.748195,1,0.871
10719,80.182225,-86.7482267,1,0.891
10720,80.1822383,-86.74822,1,0.7
10721,80.182255,-86.7482267,1,0.492
10722,80.1822683,-86.7482117,1,0.432
10723,80.1822783,-86.7482366,1,0.354
10724,80.1822917,-86.748255,1,0.292
10725,80.1823083,-86.7482383,1,0.188
10726,80.1823167,-86.74829,1,0.14
10727,80.18234,-86.7483083,1,0.12
10728,80.1823583,-86.7483034,1,0.113
10729,80.1823817,-86.7483434,1,0.099
10730,80.1823967,-86.7483334,1,0.098
10731,80.1824183,-86.7483817,1,0.142
10732,80.1824467,-86.7484,1,0.202
10733,80.1824667,-86.7484017,1,0.297
10734,80.1824883,-86.7483834,1,0.061
10735,80.18251,-86.7484283,1,0.158
10736,80.1825183,-86.7484083,1,0.171
10737,80.1825483,-86.7484117,1,0.196
10738,80.1825733,-86.7484166,1,0.151
10739,80.18259,-86.7484166,1,0.172
10740,80.1826083,-86.7484566,1,0.145
10741,80.18264,-86.748465,1,0.201
10742,80.18265,-86.7484783,1,0.147
10743,80.1826717,-86.7484716,1,0.136
10744,80.1826917,-86.748465,1,0.239
10745,80.1827067,-86.7484583,1,0.319
10746,80.1827217,-86.74847,1,0.287
10747,80.182735,-86.748475,1,0.111
10748,80.1827467,-86.7484767,1,0.138
10749,80.182775,-86.7485066,1,0.127
10750,80.1828,-86.7485117,1,0.14
10751,80.1828217,-86.7484967,1,0.177
10752,80.1828383,-86.748515,1,0.261
10753,80.1828583,-86.7485034,1,0.23
10754,80.182875,-86.7485066,1,0.123
10755,80.1829017,-86.7485417,1,0.114
10756,80.182925,-86.7485483,1,0.143
10757,80.1829467,-86.7485834,1,0.163
10758,80.1829583,-86.7485917,1,0.173
10759,80.1829817,-86.7486067,1,0.16
10760,80.182995,-86.7485733,1,0.158
10761,80.1830183,-86.748605,1,0.142
10762,80.1830417,-86.7486067,1,0.167
10763,80.1830617,-86.7485901,1,0.069
10764,80.1830667,-86.7486067,1,0.083
10765,80.18308,-86.748625,1,0.208
10766,80.1831083,-86.7485917,1,0.123
10767,80.1831283,-86.74858,1,0.211
10768,80.18315,-86.748625,1,0.259
10769,80.1831717,-86.748635,1,0.116
10770,80.1832,-86.748625,1,0.145
10771,80.1832167,-86.7486266,1,0.156
10772,80.183235,-86.7486183,1,0.14
10773,80.18326,-86.7486284,1,0.159
10774,80.1832783,-86.7486733,1,0.22
10775,80.18329,-86.7486383,1,0.171
10776,80.1832867,-86.74857,1,0.142
10777,80.1832867,-86.748455,1,0.152
10778,80.1832817,-86.7483017,1,0.223
10779,80.1832817,-86.748255,1,0.195
10780,80.1832817,-86.7481483,1,0.239
10781,80.18328,-86.7480317,1,0.144
10782,80.1832817,-86.7479466,1,0.134
10783,80.1832833,-86.7478266,1,0.096
10784,80.1832817,-86.7477134,1,0.122
10785,80.183285,-86.7476117,1,0.136
10786,80.1832817,-86.7475117,1,0.22
10787,80.183285,-86.74742,1,0.183
10788,80.183285,-86.7472383,1,0.229
10789,80.183285,-86.7471783,1,0.21
10790,80.1832883,-86.7470767,1,0.257
10791,80.1832867,-86.7469683,1,0.241
10792,80.183285,-86.7469184,1,0.251
10793,80.1832817,-86.7468166,1,0.221
10794,80.18328,-86.74665,1,0.294
10795,80.1832733,-86.74656,1,0.191
10796,80.1832717,-86.7464934,1,0.182
10797,80.183275,-86.7463783,1,0.24
10798,80.183275,-86.7462917,1,0.207
10799,80.1832733,-86.74612,1,0.176
10800,80.1832717,-86.74602,1,0.169
10801,80.183275,-86.7459566,1,0.111
10802,80.183275,-86.745805,1,0.139
10803,80.1832733,-86.745715,1,0.22
10804,80.1832767,-86.7456166,1,0.229
10805,80.183275,-86.7455166,1,0.169
10806,80.183275,-86.7453817,1,0.259
10807,80.18328,-86.7453233,1,0.232
10808,80.1832817,-86.745175,1,0.212
10809,80.1832833,-86.745055,1,0.155
10810,80.1832833,-86.7449367,1,0.151
10811,80.1832783,-86.744835,1,0.243
10812,80.1832783,-86.7447366,1,0.201
10813,80.1832783,-86.7446383,1,0.148
10814,80.1832717,-86.744535,1,0.097
10815,80.18327,-86.7444217,1,0.149
10816,80.183265,-86.7443301,1,0.103
10817,80.1832617,-86.7442034,1,0.111
10818,80.18326,-86.7440533,1,0.105
10819,80.1832567,-86.743955,1,0.161
10820,80.183255,-86.7438366,1,0.126
10821,80.1832517,-86.743715,1,0.139
10822,80.183245,-86.743625,1,0.144
10823,80.183235,-86.7434634,1,0.179
10824,80.1832283,-86.74341,1,0.314
10825,80.1832983,-86.74877,1,0.256
10826,80.1833017,-86.7487666,1,0.184
10827,80.1833233,-86.74877,1,0.118
10828,80.1833683,-86.7487534,1,0.204
10829,80.1833933,-86.748755,1,0.174
10830,80.1834167,-86.74877,1,0.263
10831,80.1834367,-86.74878,1,0.15
10832,80.183465,-86.7487734,1,0.127
10833,80.1834917,-86.7487883,1,0.15
10834,80.183525,-86.7488117,1,0.145
10835,80.1835267,-86.7488283,1,0.165
10836,80.1835467,-86.7488166,1,0.127
10837,80.1835783,-86.74883,1,0.224
10838,80.1835883,-86.7488417,1,0.16
10839,80.1836167,-86.7488634,1,0.281
10840,80.1836367,-86.7488517,1,0.223
10841,80.1836667,-86.7488517,1,0.19
10842,80.1836833,-86.74885,1,0.087
10843,80.1837167,-86.7488467,1,0.099
10844,80.1837433,-86.7488766,1,0.15
10845,80.1837567,-86.7488934,1,0.176
10846,80.1837867,-86.7489134,1,0.107
10847,80.1838067,-86.74892,1,0.124
10848,80.183835,-86.7489183,1,0.112
10849,80.1838567,-86.7489483,1,0.208
10850,80.1838817,-86.7489417,1,0.31
10851,80.1839,-86.7489934,1,0.15
10852,80.1839283,-86.74899,1,0.162
10853,80.1839483,-86.748995,1,0.25
10854,80.18397,-86.7489866,1,0.17
10855,80.1840067,-86.7489533,1,0.248
10856,80.1840317,-86.74897,1,0.178
10857,80.1840483,-86.74898,1,0.184
10858,80.1840667,-86.7489883,1,0.199
10859,80.1841,-86.74903,1,0.228
10860,80.18412,-86.7490567,1,0.245
10861,80.1841517,-86.749055,1,0.166
10862,80.1841717,-86.74906,1,0.178
10863,80.18419,-86.7490233,1,0.217
10864,80.1842133,-86.7490017,1,0.223
10865,80.1842367,-86.7490466,1,0.14
10866,80.1842467,-86.749105,1,0.169
10867,80.1842667,-86.749145,1,0.145
10868,80.1842967,-86.7491767,1,0.215
10869,80.1843183,-86.7491783,1,0.312
10870,80.184335,-86.7491767,1,0.148
10871,80.18437,-86.7491634,1,0.157
10872,80.18439,-86.7491617,1,0.173
10873,80.184425,-86.74918,1,0.162
10874,80.1844383,-86.7492034,1,0.128
10875,80.1844633,-86.749245,1,0.137
10876,80.1844817,-86.7492617,1,0.13
10877,80.1845017,-86.7492783,1,0.208
10878,80.1845333,-86.7493,1,0.235
10879,80.1845467,-86.7492767,1,0.163
10880,80.1845683,-86.7492967,1,0.141
10881,80.1845933,-86.7493033,1,0.173
10882,80.1846267,-86.7492967,1,0.167
10883,80.1846467,-86.7493033,1,0.2
10884,80.1846617,-86.7493099,1,0.225
10885,80.1846917,-86.74932,1,0.203
10886,80.184715,-86.74933,1,0.192
10887,80.18475,-86.7493217,1,0.144
10888,80.1847733,-86.749345,1,0.121
10889,80.184795,-86.7493217,1,0.148
10890,80.1848167,-86.7493434,1,0.093
10891,80.1848383,-86.7493717,1,0.202
10892,80.1848583,-86.7493766,1,0.242
10893,80.184895,-86.7493566,1,0.336
10894,80.184915,-86.749335,1,0.224
10895,80.1849267,-86.7493017,1,0.177
10896,80.184955,-86.7493217,1,0.148
10897,80.1849767,-86.749315,1,0.16
10898,80.1850017,-86.749345,1,0.119
10899,80.185025,-86.7493684,1,0.171
10900,80.1850433,-86.7493983,1,0.246
10901,80.1850667,-86.7494266,1,0.236
10902,80.1850917,-86.7494234,1,0.114
10903,80.1851133,-86.7494583,1,0.09
10904,80.18514,-86.7494717,1,0.092
10905,80.1851667,-86.7494816,1,0.148
10906,80.185185,-86.74951,1,0.253
10907,80.1852067,-86.74954,1,0.327
10908,80.1852233,-86.74954,1,0.259
10909,80.18524,-86.749545,1,0.038
10910,80.1852633,-86.749565,1,0.145
10911,80.1852833,-86.7495683,1,0.139
10912,80.1853133,-86.749575,1,0.112
10913,80.18533,-86.7495867,1,0.126
10914,80.18536,-86.7495517,1,0.251
10915,80.1853733,-86.749545,1,0.276
10916,80.1853883,-86.7495467,1,0.121
10917,80.1854083,-86.74952,1,0.142
10918,80.1854333,-86.74953,1,0.158
10919,80.1854633,-86.7495417,1,0.121
10920,80.1854817,-86.7495534,1,0.125
10921,80.1855067,-86.7495534,1,0.182
10922,80.1855267,-86.7495767,1,0.16
10923,80.1855433,-86.7495966,1,0.247
10924,80.185565,-86.7496167,1,0.176
10925,80.18559,-86.749615,1,0.168
10926,80.1856267,-86.74962,1,0.195
10927,80.1856433,-86.7496167,1,0.157
10928,80.185675,-86.74961,1,0.205
10929,80.1856867,-86.74962,1,0.245
10930,80.185705,-86.7496434,1,0.274
10931,80.1857367,-86.7496417,1,0.103
10932,80.1857583,-86.749655,1,0.13
10933,80.1857883,-86.7496634,1,0.198
10934,80.1858067,-86.7496683,1,0.317
10935,80.1858267,-86.749645,1,0.412
10936,80.1858483,-86.7496383,1,0.432
10937,80.1858633,-86.7496216,1,0.229
10938,80.185885,-86.74963,1,0.112
10939,80.1859067,-86.74963,1,0.258
10940,80.18593,-86.7496383,1,0.224
10941,80.1859433,-86.7496483,1,0.2
10942,80.1859717,-86.7496599,1,0.26
10943,80.1859867,-86.7496683,1,0.254
10944,80.1860017,-86.74971,1,0.253
10945,80.186025,-86.7497317,1,0.257
10946,80.18604,-86.7497666,1,0.273
10947,80.1860633,-86.749785,1,0.308
10948,80.1860817,-86.7497967,1,0.222
10950,80.1861267,-86.7497917,1,0.102
10951,80.186145,-86.749825,1,0.113
10952,80.186165,-86.7498133,1,0.125
10953,80.1861967,-86.7498483,1,0.084
10954,80.1862233,-86.7498383,1,0.136
10955,80.1862383,-86.7498517,1,0.156
10956,80.1862617,-86.74985,1,0.122
10957,80.18628,-86.7498634,1,0.107
10958,80.1863067,-86.7498683,1,0.196
10959,80.1863267,-86.7498634,1,0.098
10960,80.186345,-86.7498517,1,0.102
10961,80.1863767,-86.74988,1,0.101
10962,80.1863933,-86.7498766,1,0.122
10963,80.1864117,-86.7499083,1,0.184
10964,80.1864383,-86.7499066,1,0.187
10965,80.1864667,-86.7498933,1,0.109
10966,80.1864867,-86.7498567,1,0.191
10967,80.1865117,-86.749855,1,0.082
10968,80.18653,-86.749885,1,0.149
10969,80.1865567,-86.7498817,1,0.103
10970,80.1865767,-86.7498634,1,0.116
10971,80.1866067,-86.749865,1,0.113
10972,80.186615,-86.7498783,1,0.133
10973,80.1866383,-86.7498916,1,0.142
10974,80.1866467,-86.7498716,1,0.167
10975,80.1866633,-86.7498716,1,0.193
10976,80.1866883,-86.7498683,1,0.115
10977,80.1867133,-86.749875,1,0.15
10978,80.186735,-86.7499034,1,0.241
10979,80.1867567,-86.749925,1,0.207
10980,80.1867767,-86.7499367,1,0.209
10981,80.1867917,-86.7499434,1,0.191
10982,80.1868167,-86.7499716,1,0.131
10983,80.1868417,-86.749975,1,0.154
10984,80.1868667,-86.7499983,1,0.149
10985,80.1868833,-86.7500183,1,0.123
10986,80.1869117,-86.75002,1,0.184
10987,80.1869267,-86.7500434,1,0.265
10988,80.1869433,-86.7499934,1,0.312
10989,80.1869783,-86.7499817,1,0.238
10990,80.1869917,-86.749985,1,0.167
10991,80.1870183,-86.7499967,1,0.158
10992,80.18704,-86.7499967,1,0.094
10993,80.1870683,-86.750015,1,0.112
10994,80.1870867,-86.7499983,1,0.176
10995,80.1871067,-86.7500099,1,0.191
10996,80.1871267,-86.7499901,1,0.117
10997,80.18715,-86.7500117,1,0.093
10998,80.187165,-86.750035,1,0.109
10999,80.18719,-86.7500483,1,0.178
11000,80.187205,-86.750055,1,0.205
11001,80.1872317,-86.7500817,1,0.124
11002,80.1872583,-86.75009,1,0.18
11003,80.18729,-86.7501,1,0.208
11004,80.1873217,-86.7501217,1,0.194
11005,80.1873333,-86.750155,1,0.253
11006,80.1873533,-86.7501766,1,0.149
11007,80.1873767,-86.750185,1,0.106
11008,80.1874083,-86.7501633,1,0.128
11009,80.187425,-86.7501334,1,0.15
11010,80.18745,-86.7501483,1,0.169
11011,80.18747,-86.7501334,1,0.182
11012,80.1874883,-86.7501734,1,0.192
11013,80.18752,-86.7501583,1,0.132
11014,80.1875483,-86.7501734,1,0.131
11015,80.187575,-86.7502083,1,0.215
11016,80.1876017,-86.7502234,1,0.219
11017,80.187625,-86.7502234,1,0.103
11018,80.1876483,-86.750255,1,0.11
11019,80.187675,-86.7502383,1,0.107
11020,80.1877033,-86.7502217,1,0.106
11021,80.187735,-86.7502033,1,0.152
11022,80.1877533,-86.7502134,1,0.154
11023,80.1877833,-86.7502134,1,0.152
11024,80.1878067,-86.75021,1,0.246
11025,80.18783,-86.750225,1,0.292
11026,80.1878567,-86.7502617,1,0.125
11027,80.1878783,-86.7502867,1,0.112
11028,80.1879067,-86.7503066,1,0.143
11029,80.1879283,-86.7503034,1,0.144
11030,80.1879533,-86.7503634,1,0.271
11031,80.18797,-86.750325,1,0.149
11032,80.1879917,-86.7503384,1,0.133
11033,80.188025,-86.75033,1,0.114
11034,80.188045,-86.7503334,1,0.116
11035,80.1880667,-86.7503317,1,0.128
11036,80.1880967,-86.7503401,1,0.134
11037,80.18812,-86.7503483,1,0.144
11038,80.188135,-86.7503366,1,0.165
11039,80.1881567,-86.750395,1,0.174
11040,80.188185,-86.7503833,1,0.128
11041,80.1882167,-86.7503784,1,0.172
11042,80.1882217,-86.7503533,1,0.265
11043,80.1882383,-86.750355,1,0.197
11044,80.1882683,-86.7503517,1,0.176
11045,80.1882733,-86.75042,1,0.21
11046,80.1883,-86.7504583,1,0.324
11047,80.18832,-86.7504483,1,0.189
11048,80.1883433,-86.750455,1,0.17
11049,80.1883617,-86.7504533,1,0.151
11050,80.1883833,-86.750475,1,0.135
11051,80.1884167,-86.75048,1,0.147
11052,80.1884367,-86.7504734,1,0.128
11053,80.18847,-86.7504666,1,0.118
11054,80.18849,-86.7504866,1,0.198
11055,80.1885117,-86.7505184,1,0.26
11056,80.18853,-86.7504817,1,0.112
11057,80.188555,-86.7504834,1,0.102
11058,80.1885783,-86.7504533,1,0.149
11059,80.1885967,-86.750445,1,0.169
11060,80.1886167,-86.75044,1,0.177
11061,80.188635,-86.7504666,1,0.256
11062,80.1886467,-86.7504983,1,0.316
11063,80.188665,-86.750495,1,0.206
11064,80.1886883,-86.750505,1,0.191
11065,80.188715,-86.7504683,1,0.167
11066,80.1887333,-86.7504567,1,0.142
11067,80.1887567,-86.750435,1,0.178
11068,80.1887767,-86.7504434,1,0.28
11069,80.1888017,-86.7504466,1,0.285
11070,80.1888083,-86.7504567,1,0.188
11071,80.1888317,-86.7504616,1,0.145
11072,80.188845,-86.7504666,1,0.17
11073,80.1888717,-86.750485,1,0.063
11074,80.1888917,-86.750505,1,0.184
11075,80.1889,-86.750495,1,0.084
11076,80.1889233,-86.7504817,1,0.234
11077,80.1889333,-86.750445,1,0.237
11078,80.1889517,-86.7504533,1,0.309
11079,80.1889717,-86.7504434,1,0.354
11080,80.1889883,-86.7504717,1,0.26
11081,80.18901,-86.7504967,1,0.269
11082,80.1890317,-86.7505217,1,0.251
11083,80.18906,-86.750495,1,0.281
11084,80.189075,-86.7504717,1,0.207
11085,80.1890983,-86.7504683,1,0.183
11086,80.1891233,-86.7505083,1,0.2
11087,80.1891367,-86.7505316,1,0.205
11088,80.18916,-86.7505034,1,0.23
11089,80.18918,-86.7505234,1,0.214
11090,80.189195,-86.75051,1,0.226
11091,80.18921,-86.7505367,1,0.279
11092,80.1892183,-86.7505383,1,0.3
11093,80.1892433,-86.7504933,1,0.258
11094,80.189265,-86.750515,1,0.225
11095,80.1892767,-86.75053,1,0.202
11096,80.1892983,-86.7505117,1,0.184
11097,80.1893233,-86.7505083,1,0.155
11098,80.1893467,-86.7505184,1,0.137
11099,80.189375,-86.7505417,1,0.205
11100,80.1893883,-86.7505683,1,0.269
11101,80.189405,-86.7505583,1,0.112
11102,80.1894217,-86.7505417,1,0.128
11103,80.1894467,-86.7505234,1,0.175
11104,80.1894717,-86.7505533,1,0.191
11105,80.189495,-86.7505283,1,0.082
11106,80.1895133,-86.750525,1,0.087
11107,80.1895417,-86.7505117,1,0.092
11108,80.18957,-86.7505766,1,0.105
11109,80.18957,-86.7506767,1,0.111
11110,80.18957,-86.7507966,1,0.068
11111,80.1895683,-86.7509266,1,0.067
11112,80.1895717,-86.7510366,1,0.067
11113,80.1895683,-86.75116,1,0.083
11114,80.1895683,-86.7513066,1,0.114
11115,80.189565,-86.751395,1,0.114
11116,80.1895583,-86.7515116,1,0.148
11117,80.18956,-86.751665,1,0.102
11118,80.189555,-86.7517866,1,0.217
11119,80.18955,-86.7519117,1,0.294
11120,80.189545,-86.7519634,1,0.336
11121,80.1895417,-86.7520567,1,0.381
11122,80.1895367,-86.7521583,1,0.332
11123,80.189535,-86.752225,1,0.241
11124,80.1895267,-86.7523583,1,0.206
11125,80.1895233,-86.7524317,1,0.342
11126,80.189525,-86.7525417,1,0.316
11127,80.1895167,-86.752595,1,0.058
11128,80.18951,-86.7526933,1,0.051
11129,80.1894983,-86.7527666,1,0.17
11130,80.1894883,-86.7528417,1,0.192
11131,80.1894783,-86.7529983,1,0.19
11132,80.189475,-86.7530534,1,0.173
11133,80.189465,-86.753115,1,0.167
11134,80.1894583,-86.7532,1,0.172
11135,80.1894533,-86.7532634,1,0.156
11136,80.18944,-86.7533701,1,0.115
11137,80.1894317,-86.75345,1,0.162
11138,80.1894233,-86.7535466,1,0.182
11139,80.1894167,-86.7536466,1,0.167
11140,80.1894033,-86.7537816,1,0.108
11141,80.1893917,-86.7538966,1,0.136
11142,80.1893867,-86.753965,1,0.13
11143,80.1893733,-86.754065,1,0.139
11144,80.189375,-86.754125,1,0.186
11145,80.189365,-86.7542417,1,0.124
11146,80.1893533,-86.7543917,1,0.139
11147,80.189345,-86.7544617,1,0.115
11148,80.1893317,-86.7545866,1,0.182
11149,80.189325,-86.7546234,1,0.134
11150,80.1893167,-86.754765,1,0.157
11151,80.1893067,-86.75489,1,0.194
11152,80.1893,-86.7549034,1,0.241
11153,80.1892967,-86.7550066,1,0.221
11154,80.1892933,-86.7551534,1,0.167
11155,80.189285,-86.7552733,1,0.171
11156,80.1892817,-86.7553483,1,0.151
11157,80.1892683,-86.755455,1,0.257
11158,80.1892633,-86.7555467,1,0.167
11159,80.1895617,-86.75052,1,0.08
11160,80.1895683,-86.7505166,1,0.092
11161,80.1896017,-86.7505399,1,0.146
11162,80.1896183,-86.7505217,1,0.103
11163,80.1896433,-86.750515,1,0.127
11164,80.1896783,-86.750515,1,0.14
11165,80.1897,-86.7505334,1,0.146
11166,80.1897217,-86.7505266,1,0.114
11167,80.1897533,-86.750505,1,0.154
11168,80.1897717,-86.7505117,1,0.128
11169,80.1897983,-86.7505166,1,0.104
11170,80.1898183,-86.7505217,1,0.126
11171,80.1898483,-86.7504734,1,0.141
11172,80.18987,-86.7504983,1,0.16
11173,80.1898983,-86.750525,1,0.212
11174,80.1899133,-86.7505434,1,0.226
11175,80.1899383,-86.7505283,1,0.158
11176,80.189965,-86.7505367,1,0.176
11177,80.1899833,-86.7505933,1,0.156
11178,80.1900133,-86.7506034,1,0.191
11179,80.190035,-86.7506017,1,0.239
11180,80.1900567,-86.7506083,1,0.123
11181,80.1900833,-86.7506066,1,0.156
11182,80.19011,-86.7506083,1,0.156
11183,80.1901367,-86.750595,1,0.143
11184,80.1901583,-86.7506117,1,0.233
11185,80.1901833,-86.7506283,1,0.164
11186,80.1902017,-86.7506434,1,0.2
11187,80.19022,-86.7506417,1,0.147
11188,80.1902433,-86.7506283,1,0.146
11189,80.19027,-86.7506466,1,0.181
11190,80.19029,-86.7506466,1,0.177
11191,80.1903167,-86.75061,1,0.165
11192,80.1903433,-86.750615,1,0.128
11193,80.190375,-86.7506683,1,0.171
11194,80.190395,-86.7506866,1,0.198
11195,80.190425,-86.7506734,1,0.127
11196,80.190445,-86.750675,1,0.111
11197,80.1904683,-86.75072,1,0.117
11198,80.1904917,-86.7507266,1,0.217
11199,80.19052,-86.7507066,1,0.189
11200,80.1905483,-86.7507266,1,0.14
11201,80.1905767,-86.7507417,1,0.157
11202,80.190595,-86.75076,1,0.242
11203,80.1906167,-86.7507733,1,0.155
11204,80.190635,-86.7507883,1,0.161
11205,80.1906567,-86.7508116,1,0.145
11206,80.190675,-86.7508067,1,0.241
11207,80.1906983,-86.75081,1,0.184
11208,80.190725,-86.750825,1,0.155
11209,80.1907433,-86.750855,1,0.191
11210,80.19078,-86.7508433,1,0.178
11211,80.1908017,-86.7508566,1,0.229
11212,80.1908233,-86.750865,1,0.106
11213,80.1908583,-86.7508883,1,0.164
11214,80.1908717,-86.7509033,1,0.158
11215,80.1908933,-86.7509217,1,0.18
11216,80.1909167,-86.7509033,1,0.261
11217,80.19094,-86.7509366,1,0.119
11218,80.190965,-86.75094,1,0.155
11219,80.1909983,-86.750925,1,0.143
11220,80.1910217,-86.7509383,1,0.257
11221,80.1910467,-86.7509583,1,0.302
11222,80.19107,-86.7509717,1,0.157
11223,80.19109,-86.7509783,1,0.169
11224,80.1911183,-86.7509983,1,0.131
11225,80.191135,-86.7510384,1,0.134
11226,80.1911567,-86.75107,1,0.112
11227,80.1911867,-86.7510384,1,0.177
11228,80.1911917,-86.75105,1,0.193
11229,80.191225,-86.7510166,1,0.18
11230,80.1912483,-86.7510334,1,0.169
11231,80.1912783,-86.751065,1,0.137
11232,80.1912933,-86.751075,1,0.136
11233,80.1913233,-86.7511184,1,0.163
11234,80.191345,-86.7511434,1,0.194
11235,80.1913583,-86.75116,1,0.178
11236,80.1913783,-86.7511533,1,0.139
11237,80.1914,-86.751155,1,0.158
11238,80.1914317,-86.7511683,1,0.128
11239,80.1914583,-86.7511866,1,0.142
11240,80.1914767,-86.7511983,1,0.118
11241,80.1915017,-86.7511883,1,0.145
11242,80.19152,-86.7512334,1,0.222
11243,80.191545,-86.751235,1,0.192
11244,80.1915617,-86.7512133,1,0.132
11245,80.191595,-86.7512516,1,0.127
11246,80.19162,-86.751275,1,0.148
11247,80.1916333,-86.751275,1,0.112
11248,80.1916617,-86.75126,1,0.09
11249,80.191685,-86.7512817,1,0.134
11250,80.1917,-86.7513,1,0.19
11251,80.1917217,-86.7512916,1,0.124
11252,80.1917567,-86.7513,1,0.127
11253,80.191775,-86.7513183,1,0.18
11254,80.1918017,-86.75128,1,0.278
11255,80.19182,-86.7513066,1,0.156
11256,80.191845,-86.7513101,1,0.124
11257,80.191875,-86.7513334,1,0.125
11258,80.19189,-86.7513483,1,0.153
11259,80.1919167,-86.7513434,1,0.21
11260,80.1919283,-86.75136,1,0.27
11261,80.191945,-86.7513884,1,0.122
11262,80.191965,-86.7513734,1,0.132
11263,80.191995,-86.7513884,1,0.157
11264,80.192015,-86.7513933,1,0.174
11265,80.19204,-86.751385,1,0.196
11266,80.1920617,-86.7513933,1,0.172
11267,80.19209,-86.75145,1,0.271
11268,80.192115,-86.75148,1,0.201
11269,80.1921383,-86.7514267,1,0.132
11270,80.1921617,-86.7514383,1,0.172
33483,80.1017617,-86.710745,2,0.154
11271,80.192175,-86.7514617,1,0.156
